Year,Access to electricity (% of population),Access to clean fuels for cooking (% of population),Renewable electricity Generating Capacity per capita,Financial flows to developing countries (US $),Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),CO2 emissions value by country (kT),Renewables (% equivalent primary energy),GDP growth,GDP per capita
2011,99.46547,97.6,135.95,60000.0,2.16,117.43,0.0,9.6,7.5572705,32524.594,5.19,202740.0055,2.8593705,5.293912834,10399.37021
2012,99.8,97.4,145.91,4000000.0,2.52,123.23,0.0,10.76,8.03045,35010.12,4.99,205809.9976,2.9071403,5.473454193,10817.43171
2013,99.60445,97.2,192.63,70000.0,2.75,127.86,0.0,13.04,9.254791,36062.543,5.38,223660.0037,3.3195534,4.693722526,10970.1043
2014,99.65094,97.1,212.85,160000.0,3.03,133.16,0.0,14.31,9.703669,35862.223,5.18,236649.9939,3.5630174,6.006721946,11319.06194
2015,99.77882,96.8,249.45,170000.0,3.41,135.17,0.0,14.94,9.952702,35878.008,4.72,236539.9933,3.6460347,5.091532422,9955.242722
2016,99.9,96.6,259.33,1290000.0,4.43,135.56,0.0,21.09,13.463135,37199.58,4.69,235960.0067,4.848279,4.449781398,9817.78709
2017,99.952484,96.5,235.74,50000.0,5.22,132.7,0.0,27.94,17.39293,37162.887,4.28,227619.9951,6.291511,5.81272241,10259.30481
2018,99.99224,96.1,239.17,60000.0,5.31,142.27,0.0,28.31,16.59632,37333.03,4.5,244410.0037,6.2534175,4.84305661,11380.08209
2019,100.0,95.8,251.85,20000.0,5.11,149.7,0.0,28.76,16.115656,37823.5,4.25,253270.0043,6.1784086,4.439471288,11432.823
2000,83.8,53.1,0.0,4770000.0,2.34,0.1,0.0,0.0,0.0,10129.736,1.74,460.0,6.290766,3.845810392,2234.595861
2001,87.48629,58.6,0.0,5665000.0,2.26,0.11,0.0,0.0,0.0,8351.583,1.85,480.0,6.290766,-3.943634354,3038.781417
2002,88.3575,63.7,0.0,5665000.0,1.78,0.12,0.0,0.0,0.0,9816.173,2.2,620.0000048,6.290766,7.268386313,3049.207981
2004,90.08655,74.0,0.0,5665000.0,1.67,0.15,0.0,0.0,0.0,10799.323,2.07,750.0,6.290766,6.033754049,3941.431136
2007,92.68245,86.15,0.26,5665000.0,1.52,0.23,0.0,0.0,0.0,11930.126,2.06,870.0000048,6.290766,7.713867271,5574.401981
2008,93.558624,89.0,4.36,110000.0,1.53,0.26,0.0,0.0,0.0,12517.4,2.02,870.0000048,6.290766,9.485332661,6614.23618
2010,99.15686,93.3,4.53,9710000.0,1.36,0.34,0.0,0.0,0.0,12524.812,2.25,959.9999785,6.290766,7.265129068,7076.739821
2011,99.27725,94.8,4.41,10000.0,1.34,0.36,0.0,0.0,0.0,13070.632,2.19,1009.99999,6.290766,8.566733531,7291.465967
2012,99.38667,95.9,7.09,30000.0,1.2,0.39,0.0,0.0,0.0,16088.853,2.4,1139.999986,6.290766,2.517383942,7265.723399
2013,99.47417,96.6,7.81,5665000.0,1.26,0.4,0.0,0.0,0.0,16413.824,2.21,1129.999995,6.290766,7.281073979,7928.476443
2014,100.0,97.3,12.72,42590000.0,1.2,0.5,0.0,0.01,1.9607843,21157.406,2.47,1370.000005,6.290766,7.329626203,8499.307148
2015,99.706474,97.9,12.2,6210000.0,1.38,0.56,0.0,0.01,1.754386,15149.077,2.4,1370.000005,6.290766,2.88454853,9033.41027
2016,100.0,98.3,17.33,10000.0,1.21,0.6,0.0,0.01,1.6393442,15410.746,2.47,1759.99999,6.290766,6.338300636,9209.443564
2017,99.8,98.6,22.03,20000.0,1.25,0.6,0.0,0.02,3.2258065,15375.788,2.42,1860.000014,6.290766,7.209910123,9577.346946
2018,100.0,98.8,21.21,5690000.0,1.12,0.61,0.0,0.03,4.6875,17020.91,2.56,2099.999905,6.290766,8.123128908,10279.07998
2019,100.0,99.0,27.89,4020000.0,1.11,0.61,0.0,0.03,4.6875,18567.896,2.69,2109.999895,6.290766,6.883688846,10561.61351
2001,100.0,100.0,32.91,5665000.0,0.0,1.94,0.0,0.0,0.0,50713.89,3.11,2490.0,6.290766,-1.174697348,10402.23337
2002,100.0,100.0,32.91,5665000.0,0.09,2.05,0.0,0.0,0.0,49170.387,2.83,2319.999933,6.290766,2.565263253,11289.88984
2003,100.0,100.0,32.91,5665000.0,0.1,2.24,0.0,0.0,0.0,56833.484,3.06,2609.999895,6.290766,4.07406885,13669.49712
2004,100.0,100.0,32.91,5665000.0,0.12,2.22,0.0,0.0,0.0,59390.21,3.07,2599.999905,6.290766,0.140268127,15197.05671
2005,100.0,100.0,32.91,5665000.0,0.14,2.24,0.0,0.0,0.0,50493.625,3.04,2630.000114,6.290766,3.383593576,15888.17232
2006,100.0,100.0,32.91,5665000.0,0.17,2.26,0.0,0.0,0.0,51478.543,2.97,2650.000095,6.290766,2.510142345,16723.88418
2007,100.0,100.0,32.91,5665000.0,0.2,2.3,0.0,0.0,0.0,55957.79,2.89,2720.000029,6.290766,4.7747056,19485.87119
2008,100.0,100.0,32.91,5665000.0,0.22,2.31,0.0,0.0,0.0,57768.11,2.83,2720.000029,6.290766,3.826359416,22205.35681
2009,100.0,100.0,32.91,5665000.0,0.26,2.17,0.0,0.0,0.0,61248.996,2.61,2509.99999,6.290766,-1.133873468,21083.27715
2010,100.0,100.0,32.91,5665000.0,1.22,2.11,0.0,0.0,0.0,72549.08,2.58,2589.999914,6.290766,5.543639385,21799.17426
2011,100.0,100.0,32.91,5665000.0,1.97,2.17,0.0,0.0,0.0,68190.57,2.55,2569.999933,6.290766,0.467050856,23155.55479
2012,100.0,100.0,32.91,5665000.0,2.67,2.27,0.0,0.03,1.3043479,64067.15,2.6,2720.000029,6.290766,4.117707299,22527.63676
2013,100.0,100.0,32.91,5665000.0,3.24,2.22,0.0,0.04,1.7699115,59756.48,2.16,2369.999886,6.290766,5.473355695,24771.07658
2014,100.0,100.0,32.91,5665000.0,4.48,2.17,0.0,0.08,3.5555556,59933.56,2.01,2359.999895,6.290766,7.633538112,26754.26845
2015,100.0,100.0,32.91,5665000.0,5.98,1.2,0.0,0.1,7.692308,64130.957,1.52,1659.999967,6.290766,9.608132811,24921.60368
2016,100.0,100.0,32.91,5665000.0,9.22,0.72,0.0,0.14,16.27907,69591.945,1.35,1350.000024,6.290766,4.090917429,25741.44606
2017,100.0,100.0,32.91,5665000.0,7.27,1.48,0.0,0.17,10.30303,77316.09,1.42,1519.999981,6.290766,8.119425289,28250.69777
2018,100.0,100.0,32.91,5665000.0,7.54,1.77,0.0,0.2,10.152284,78729.375,1.36,1549.999952,6.290766,5.179224796,30672.29224
2000,18.746132,29.6,0.0,5665000.0,44.41,0.2,0.0,0.03,13.043478,1872.364,2.5,1270.0,6.290766,-3.918025879,676.5690224
2001,22.2,31.4,0.0,200000.0,44.18,0.24,0.0,0.03,11.111111,1906.994,2.62,1400.0,6.290766,-0.799493816,646.1151155
2002,21.50322,33.2,0.0,5665000.0,42.13,0.47,0.0,0.03,6.0,2004.1155,2.73,1549.999952,6.290766,1.381483962,639.6675829
2003,22.872734,34.5,0.0,5665000.0,40.17,0.43,0.0,0.04,8.510638,2054.2488,2.64,1480.000019,6.290766,6.928269551,717.8998676
2004,24.239365,36.1,0.0,5665000.0,38.59,0.47,0.0,0.04,7.8431373,2161.6206,2.66,1639.999986,6.290766,4.732757925,803.7779156
2005,18.2,37.7,0.0,5665000.0,38.77,0.45,0.0,0.05,10.0,2206.7163,2.53,1509.99999,6.290766,8.566287249,970.8423607
2007,33.04054,39.8,0.0,70000.0,35.63,0.42,0.0,0.05,10.638298,2318.157,2.39,1990.00001,6.290766,-1.969422752,1357.124285
2008,30.0,40.9,0.0,5665000.0,35.8,0.49,0.0,0.06,10.909091,2781.5295,2.54,1899.999976,6.290766,-0.331079195,1579.511548
2009,31.115286,41.3,0.0,5665000.0,33.43,0.47,0.0,0.11,18.965517,2688.0107,2.74,2349.999905,6.290766,0.097875872,1389.338533
2010,33.959515,41.8,0.0,5665000.0,34.0,0.52,0.0,0.12,18.75,2594.6553,2.75,2400.000095,6.290766,2.620229521,1610.921603
2011,35.16632,42.6,0.0,10000.0,33.28,0.7,0.0,0.13,15.662651,2710.173,2.76,2460.000038,6.290766,4.172783283,1879.772472
2012,36.36216,42.7,0.0,67620000.0,31.84,0.77,0.0,0.14,15.384615,2906.24,2.81,2730.000019,6.290766,4.470013182,1815.218939
2013,37.536064,43.0,5.87,68690000.0,35.02,0.73,0.0,0.21,22.340425,2568.1191,2.53,2589.999914,6.290766,4.150813186,1892.094
2014,38.8,43.1,5.74,6040000.0,30.92,0.76,0.0,0.22,22.448978,2994.4866,2.75,2900.000095,6.290766,4.274823271,1677.109019
2015,39.5,43.1,12.99,120000.0,28.2,0.82,0.0,0.32,28.070175,2955.3347,2.94,3559.999943,6.290766,5.376339237,1524.071753
2016,41.321617,43.3,16.61,178260000.0,31.66,0.92,0.0,0.29,23.966942,2687.6682,2.68,3259.99999,6.290766,1.260909224,1536.854888
2017,42.9,43.2,16.15,18440000.0,26.54,1.18,0.0,0.33,21.854305,3923.3762,3.13,3490.00001,6.290766,6.270545694,1587.611263
2018,44.312138,43.3,27.53,10000.0,25.17,1.26,0.0,0.43,25.443787,4074.3657,3.35,3690.000057,6.290766,4.526746225,1670.204165
2019,45.830032,43.0,26.94,1000000.0,24.7,1.36,0.0,0.46,25.274725,4149.229,3.24,3950.000048,6.290766,5.75993059,1743.302901
2020,47.34842,42.6,26.22,5665000.0,23.3,1.29,0.0,0.48,27.118645,3884.7751,4.3,10500.0,6.290766,-1.763321794,1701.991163
2000,99.0,93.6,111.33,5665000.0,20.42,1.4,0.0,0.28,16.666668,13215.6,3.0,2430.0,6.290766,8.202791783,3929.075495
2001,99.264725,94.1,120.31,5665000.0,20.08,1.49,0.0,0.31,17.222223,13385.311,3.05,2570.0,6.290766,3.347540711,3856.625227
2002,99.4,94.7,119.52,5665000.0,17.93,1.52,0.0,0.33,17.837837,13056.474,2.97,2609.999895,6.290766,1.614918645,4018.948897
2003,99.18552,95.05,118.81,5665000.0,18.9,1.61,0.0,0.37,18.686869,13249.851,2.94,2750.0,6.290766,5.925445489,4793.718179
2004,99.14041,95.5,118.32,5665000.0,19.08,1.68,0.0,0.37,18.04878,13567.276,2.87,2769.999981,6.290766,4.330019872,5388.065784
2005,99.094765,95.8,117.54,5665000.0,17.65,1.52,0.0,0.62,28.971962,14451.097,2.92,2960.000038,6.290766,1.777543037,5282.906022
2006,99.05099,96.1,116.93,5665000.0,16.41,1.87,0.0,0.35,15.765765,15004.636,2.97,3299.999952,6.290766,4.865544597,5695.969327
2007,99.01174,96.3,116.41,5665000.0,15.69,1.97,0.0,0.35,15.086207,15502.124,2.83,3400.000095,6.290766,5.727016147,6574.654338
2008,98.97972,96.5,115.91,5665000.0,12.73,2.06,0.0,0.37,15.226337,15889.464,2.75,3470.000029,6.290766,5.386962558,8030.063005
2009,98.957634,96.7,115.87,5665000.0,12.78,1.97,0.0,0.49,19.9187,15279.018,2.59,3420.000076,6.290766,3.31507699,7318.12641
2010,99.69,96.8,116.26,2040000.0,12.77,2.1,0.0,0.47,18.28794,16415.438,2.62,3660.000086,6.290766,4.377203227,8000.376432
2011,99.6,96.9,117.74,5665000.0,12.01,2.2,0.0,0.4,15.384616,16788.395,2.53,3640.000105,6.290766,4.077538076,9197.026972
2012,99.56862,97.1,118.71,5665000.0,11.45,2.29,0.0,0.35,13.257575,16868.873,2.48,3730.000019,6.290766,3.49611836,9291.227619
2013,99.48051,97.1,120.66,58790000.0,11.39,2.35,0.0,0.38,13.919414,17104.646,2.44,3819.999933,6.290766,3.360406098,9637.00265
2014,99.38037,97.25,133.0,52610000.0,10.59,2.38,0.0,0.42,15.0,17609.402,2.4,3950.000048,6.290766,3.744575777,10153.93822
2015,99.36161,97.2,141.21,9440000.0,11.49,2.37,0.0,0.49,17.132868,18247.52,2.39,3960.000038,6.290766,3.553071704,9260.447303
2016,99.48001,97.1,155.19,29400000.0,10.33,2.42,0.0,0.48,16.551723,18958.602,2.3,4039.999962,6.290766,3.837932654,9681.618567
2017,99.61,97.1,156.08,340000.0,9.42,2.52,0.0,0.45,15.151515,20786.77,2.25,4170.000076,6.290766,3.814152108,10484.90836
2018,99.448845,97.0,186.25,5665000.0,9.19,2.45,0.0,0.52,17.508417,21929.627,2.15,4130.000114,6.290766,3.759677227,11208.34382
2019,100.0,96.9,198.49,5665000.0,8.94,2.5,0.0,0.59,19.093851,22800.158,2.13,4170.000076,6.290766,3.012375903,11097.16898
2007,100.0,64.8,32.91,5665000.0,42.27,0.86,0.0,1.28,59.81308,21851.393,4.71,2099.999905,6.290766,6.810150125,5976.394145
2008,100.0,64.2,32.91,5665000.0,38.76,1.29,0.0,1.54,54.41696,24712.115,4.73,2690.000057,6.290766,7.222752592,7367.751909
2010,100.0,63.0,32.91,5665000.0,49.09,1.27,0.0,2.75,68.40796,26631.988,4.55,2579.999924,6.290766,2.734331082,6688.4824
2011,99.0,62.6,32.91,5665000.0,42.77,1.45,0.0,1.2,45.28302,21941.479,4.39,2539.999962,6.290766,3.228451021,7328.932252
2012,100.0,61.9,32.91,5665000.0,45.86,1.37,0.0,1.48,51.929825,21276.305,4.25,2329.999924,6.290766,-2.723790771,6586.721279
2013,99.7,61.7,32.91,5665000.0,49.34,1.44,0.0,2.5,63.451775,22880.111,3.8,2269.999981,6.290766,3.548979912,7186.429787
2014,97.7,61.45,32.91,5665000.0,45.95,1.42,0.0,1.75,55.205048,20434.42,3.64,2220.000029,6.290766,1.783698581,7378.345289
2015,100.0,61.4,32.91,5665000.0,42.96,1.51,0.0,1.49,49.666668,21034.895,3.68,2359.999895,6.290766,3.390381397,6514.272695
2016,100.0,61.5,32.91,5665000.0,43.89,1.3,0.0,1.84,58.598724,21028.148,3.47,2150.000095,6.290766,2.949280321,7028.936577
2017,100.0,61.7,32.91,5665000.0,37.77,1.36,0.0,1.12,45.16129,19660.412,3.48,2269.999981,6.290766,4.716465276,7784.06529
2018,100.0,61.8,32.91,5665000.0,40.6,1.55,0.0,2.25,59.210526,21852.676,3.42,2500.0,6.290766,5.077888811,8845.914219
2019,100.0,62.0,32.91,5665000.0,38.74,1.5,0.0,1.93,56.26822,20460.55,3.4,2599.999905,6.290766,4.062944992,8910.650834
2000,69.56738,90.6,42.62,260000.0,15.26,11.36,0.0,0.77,6.3478975,4113.667,3.63,32880.0,1.9685844,1.912872981,1334.943464
2001,71.3479,91.3,42.15,1480000.0,15.12,13.13,0.0,1.07,7.535212,4386.623,3.58,36270.0,2.47259,7.319967454,1339.294077
2002,73.120834,92.0,41.7,13440000.0,14.94,14.13,0.0,1.03,6.794195,4439.7236,3.53,37470.00122,2.3249912,3.121449656,1416.488396
2003,74.88853,92.7,44.57,550000.0,15.71,14.84,0.0,1.64,9.951457,4397.996,3.32,37250.0,3.6570694,5.961162155,1725.457466
2004,78.2,93.2,44.11,153490000.0,23.0,15.71,0.0,1.79,10.228572,4946.6387,3.75,40990.00168,3.4734976,4.797018362,1952.902534
2005,78.41762,94.0,43.65,186110000.0,20.15,17.59,0.0,1.18,6.286627,5301.4736,3.84,43580.00183,2.0816917,3.291639684,2018.025547
2006,96.5,94.35,43.18,70280000.0,18.14,18.1,0.0,1.17,6.0716133,5340.5317,3.63,45000.0,2.018249,7.574631645,2196.011276
2007,81.95443,95.0,44.64,180550000.0,16.46,18.15,0.0,1.19,6.153051,5226.2114,3.62,46349.99847,2.0501916,3.531594152,2499.259938
2008,83.73233,95.6,44.14,226260000.0,14.62,18.42,0.0,1.22,6.211813,5694.0356,3.55,48630.00107,1.8975967,5.923277686,2890.360715
2009,85.520164,96.0,47.6,121030000.0,14.26,17.09,0.0,2.93,14.635365,5486.076,3.43,48750.0,4.711689,4.243757321,2866.92411
2010,92.67138,96.5,48.27,8470000.0,13.92,19.54,0.0,4.1,17.343487,6005.15,3.47,51759.99832,5.8873553,3.815717917,2839.92612
2011,93.446434,96.7,48.68,218320000.0,11.88,22.3,0.0,2.69,10.764306,6222.626,3.55,55939.99863,3.643836,5.245697297,3046.947854
2012,94.21052,97.1,48.03,914040000.0,10.93,24.97,0.0,2.42,8.835341,6249.124,3.5,58080.00183,3.1137834,3.009961262,2912.658275
2013,97.2,97.3,54.48,5890000.0,11.59,22.59,0.0,4.19,15.646004,6330.0835,3.36,57590.00015,5.110578,4.5354242,3121.680081
2014,91.6,97.4,62.68,1433570000.0,11.14,24.13,0.0,3.61,13.013699,6336.756,3.32,58689.99863,4.4587364,2.669493927,3171.699192
2015,97.3,97.7,66.56,234280000.0,11.25,25.09,0.0,4.45,15.064318,6368.3936,3.25,60409.99985,5.388849,4.536378168,2875.257985
2016,97.8,97.8,68.66,410030000.0,11.06,25.74,0.0,4.74,15.55118,6361.196,3.23,60319.99969,5.595185,1.05985639,2896.722196
2017,100.0,97.9,71.38,82050000.0,10.45,26.86,0.0,4.69,14.8652935,6580.7236,3.24,63520.00046,5.2868266,4.254603273,3035.454433
2018,98.1,97.9,90.81,811630000.0,10.9,27.71,0.0,6.52,19.047619,6730.607,3.18,64959.99908,7.1069336,3.148502656,3226.982794
2019,99.6,98.0,89.71,413480000.0,10.69,32.38,0.0,7.6,19.009504,7267.464,3.34,71480.00336,7.547047,2.607935495,3235.00066
2020,30.603832,5.1,73.99,5665000.0,23.3,3.49,0.0,15.85,81.9545,2248.653,4.3,10500.0,6.290766,-1.233905711,448.5442807
2009,51.73491,8.4,29.21,5665000.0,85.48,1.47,0.0,5.34,78.4141,1377.901,4.1,7489.999771,6.290766,10.4098444,586.1681802
2010,48.8,9.8,44.59,90000.0,84.93,2.1,0.0,5.24,71.38964,1386.8824,3.67,8130.000114,6.290766,10.06928609,746.94536
2011,54.006428,11.5,50.71,5665000.0,84.08,2.02,0.0,7.63,79.06736,1505.1958,3.53,8689.99958,6.290766,7.520057227,1061.344429
2012,55.167934,13.4,52.92,10000.0,78.46,2.73,0.0,7.94,74.414246,1779.6029,3.59,11960.00004,6.290766,6.485754004,1134.302224
2013,56.349274,15.1,55.26,64080000.0,75.96,3.18,0.0,8.99,73.87017,2042.9814,3.48,13600.00038,6.290766,7.898669478,1168.1654
2014,52.0,17.5,58.21,10630000.0,72.43,4.99,0.0,8.99,64.30615,2368.4949,3.53,17040.00092,6.290766,8.19966375,1210.097636
2015,60.5,19.6,62.02,57800000.0,70.43,6.12,0.0,9.6,61.068707,2192.525,3.41,19040.00092,6.290766,3.277279417,1196.743357
2016,55.6,21.8,63.07,3870000.0,69.25,7.53,0.0,10.02,57.094025,2501.5964,3.45,21860.00061,6.290766,10.50778078,1136.610665
2017,69.814835,24.0,63.69,129660000.0,59.92,9.18,0.0,11.27,55.110023,3203.9011,3.72,32500.0,6.290766,5.7500645,1151.114462
2018,66.22728,26.4,63.47,22170000.0,59.55,9.78,0.0,12.61,56.319786,3270.801,3.52,32939.99863,6.290766,6.404977325,1250.173691
2019,68.35853,28.9,63.87,41330000.0,57.85,12.78,0.0,10.95,46.144123,3197.22,3.58,36720.00122,6.290766,6.750460146,1271.111575
2020,70.397194,31.25,63.36,5665000.0,23.3,12.25,0.0,11.31,48.005093,3183.1047,4.3,10500.0,6.290766,3.1737744,1467.604281
2000,36.5,33.7,134.28,110000.0,34.73,0.04,0.0,1.37,97.163124,6971.662,3.58,1940.0,6.290766,3.492183364,2185.604115
2001,35.96686,34.0,132.23,220000.0,30.32,0.0,0.0,1.36,100.0,7906.876,4.17,2460.0,6.290766,1.177948695,1950.648536
2002,36.925476,35.0,130.43,30000.0,33.74,0.0,0.0,1.45,100.0,7473.249,3.67,2130.000114,6.290766,4.788661219,1808.884899
2003,37.878853,35.9,128.55,30000.0,33.3,0.01,0.0,1.5,99.337746,7768.2593,3.67,2269.999981,6.290766,4.239794296,2621.700395
2005,39.779297,37.3,124.75,400000.0,34.54,0.04,0.0,1.64,97.61905,8329.664,3.71,2529.999971,6.290766,2.529262658,3739.531717
2006,40.731125,37.9,122.81,220000.0,35.32,0.09,0.0,1.59,94.64286,8203.538,3.47,2529.999971,6.290766,7.073175318,4059.101348
2007,43.7,38.6,120.94,10000.0,35.84,0.04,0.0,1.56,97.5,8337.066,3.41,2619.999886,6.290766,5.374044152,4405.410399
2008,42.65105,39.5,119.02,46600000.0,32.33,0.17,0.0,1.48,89.69697,8670.3955,3.63,2950.000048,6.290766,2.649812038,4212.367197
2009,44.1,40.1,117.18,5665000.0,33.21,0.08,0.0,1.39,94.55782,8711.895,3.74,3019.999981,6.290766,0.295970914,4295.387143
2010,44.610737,40.9,115.48,47200000.0,31.03,0.05,0.0,1.25,96.15385,8834.805,3.58,3130.000114,6.290766,6.03924948,5394.996712
2011,42.3,41.5,114.91,50000.0,31.46,0.03,0.0,1.4,97.9021,9036.284,3.48,3329.999924,6.290766,5.091338139,5806.748246
2012,46.63186,42.2,155.62,530000.0,31.74,0.03,0.0,1.6,98.15951,9158.613,3.43,3529.999971,6.290766,5.06168207,5942.29274
2013,47.4,43.0,154.49,5665000.0,30.55,0.06,0.0,1.28,95.522385,9313.876,3.4,3789.999962,6.290766,5.614719623,5392.094938
2014,48.728516,43.6,152.6,70000.0,30.09,0.02,0.0,1.5,98.68421,9735.818,3.32,3950.000048,6.290766,6.09251916,5469.9014
2015,51.6,44.3,151.82,5665000.0,28.99,0.03,0.0,1.53,98.07693,10013.897,3.32,4199.999809,6.290766,4.264174538,4896.61526
2016,49.7,45.2,162.61,11630000.0,29.33,0.06,0.0,1.41,95.918365,9860.743,3.36,4130.000114,6.290766,0.03379445,4546.986688
2017,52.5,45.6,177.82,37150000.0,29.94,0.06,0.0,1.68,96.55173,9969.967,3.44,4269.999981,6.290766,-1.027250827,5367.114674
2018,54.002895,46.0,181.76,3050000.0,30.66,0.02,0.0,1.39,98.581566,9675.655,3.44,4230.000019,6.290766,1.059943471,5588.392864
2019,55.17709,46.5,199.41,20000.0,30.69,0.04,0.0,1.32,97.05882,9254.443,3.52,4219.99979,6.290766,-0.88809916,5009.685904
2000,29.046267,5.7,11.76,11770000.0,88.29,0.06,0.0,1.63,96.4497,599.056,6.83,3220.0,6.290766,6.199999988,229.4903926
2001,24.6,6.9,16.54,5140000.0,87.76,0.02,0.0,1.83,98.918915,622.0788,6.73,3460.0,6.290766,4.799892149,246.7255581
2002,35.88741,8.3,16.53,41820000.0,89.95,0.02,0.0,2.1,99.0566,645.2906,6.79,2789.999962,6.290766,0.120143175,244.7208435
2003,39.29895,9.9,22.39,62490000.0,89.44,0.0,0.0,2.24,100.0,669.50134,6.72,3019.999981,6.290766,3.945037767,252.4023518
2004,37.2,11.4,22.49,5260000.0,90.3,0.01,0.0,2.38,99.58159,660.4656,6.51,2809.999943,6.290766,4.682603245,286.1576726
2005,46.11573,13.1,22.35,39830000.0,89.52,0.01,0.0,2.49,99.6,678.4753,6.51,3190.000057,6.290766,3.479181046,315.80563
2006,51.2,14.7,22.23,18590000.0,91.25,0.01,0.0,2.71,99.632355,663.4546,6.29,2619.999886,6.290766,3.364614788,346.9453313
2007,52.940235,16.5,22.18,61790000.0,91.31,0.01,0.0,2.77,99.64029,653.86755,6.21,2690.000057,6.290766,3.411560276,391.3800572
2008,56.36198,18.1,22.3,53050000.0,90.47,0.01,0.0,2.79,99.64286,719.46136,6.05,2990.00001,6.290766,6.104639142,470.455459
2009,59.793667,19.8,25.72,51230000.0,88.93,0.01,0.0,3.08,99.67638,818.67523,5.96,3880.000114,6.290766,4.53307872,478.1732528
2010,68.6,21.6,25.98,23280000.0,87.29,0.0,0.0,3.18,100.0,868.6695,5.85,4639.999866,6.290766,4.81641465,592.4012071
2011,67.26,23.2,26.36,130800000.0,86.95,0.0,0.0,3.46,100.0,922.1434,5.86,5199.999809,6.290766,3.421828241,799.5833769
2012,74.96597,24.6,26.62,29380000.0,84.7,0.02,0.0,3.51,99.433426,967.2062,5.39,6000.0,6.290766,4.438493505,804.1416073
2013,77.466194,26.1,28.04,319940000.0,86.05,0.01,0.0,3.49,99.71429,1020.5796,5.86,6090.000153,6.290766,3.525153171,823.3598746
2014,84.9,27.6,28.66,386670000.0,84.06,0.0,0.0,3.78,100.0,1099.4447,5.72,7130.000114,6.290766,6.011482843,844.8531248
2015,82.52396,29.0,30.61,18440000.0,85.04,0.0,0.0,3.45,100.0,979.0958,5.47,7190.000057,6.290766,3.976053272,901.7496077
2016,90.7,30.2,31.09,29030000.0,79.2,0.0,0.0,4.23,100.0,1426.1302,5.93,10409.99985,6.290766,0.433113719,899.523581
2017,87.89635,31.4,35.95,10640000.0,76.41,0.0,0.0,4.72,100.0,1614.7568,5.76,12479.99954,6.290766,8.977279356,1048.453755
2018,93.92,32.3,39.61,14870000.0,74.27,0.0,0.0,4.99,100.0,1753.6006,5.68,15189.99958,6.290766,7.622376105,1178.525932
2019,89.9,33.6,43.08,332730000.0,77.39,0.0,0.0,6.26,100.0,1700.5831,5.23,13449.99981,6.290766,6.657055428,1194.956876
2020,89.9,34.8,46.78,5665000.0,23.3,0.0,0.0,6.33,100.0,1677.7975,4.3,10500.0,6.290766,-2.088378695,1155.142854
2000,100.0,100.0,32.91,5665000.0,1.73,82.49,3.93,2.97,7.718984,63325.41,4.15,162100.0,0.9258593,4.195642498,26149.41108
2001,100.0,100.0,32.91,5665000.0,1.76,86.14,3.98,3.31,7.802633,65422.44,4.16,167120.0,0.9883765,2.326955087,26873.27593
2002,100.0,100.0,32.91,5665000.0,1.92,87.86,3.91,3.98,8.240209,65146.56,4.19,167429.9927,1.1863465,0.217273595,29204.03983
2003,100.0,100.0,32.91,5665000.0,1.91,88.62,4.02,3.96,8.26087,65296.625,4.34,170360.0006,1.1635091,0.155645898,35672.2066
2004,100.0,100.0,32.91,5665000.0,2.22,91.89,3.82,5.3,9.028809,67222.88,4.3,172119.9951,1.5031251,1.984945714,40362.39478
2005,100.0,100.0,32.91,5665000.0,2.74,88.22,4.0,7.46,11.49679,68395.85,4.14,167929.9927,2.0780501,2.050876108,41979.05585
2006,100.0,100.0,32.91,5665000.0,3.12,87.17,3.47,8.05,11.6729145,66740.0,3.97,163699.9969,2.315084,3.460988954,44863.35063
2007,100.0,100.0,32.91,5665000.0,3.68,93.21,4.2,7.59,11.228572,67568.08,3.81,164550.0031,2.4174244,3.772842521,51733.44213
2008,100.0,100.0,32.91,5665000.0,3.94,93.7,4.17,9.53,12.756052,66484.65,3.7,165220.0012,2.9132164,2.170324851,57644.47997
2009,100.0,100.0,32.91,5665000.0,4.38,98.48,4.25,10.83,13.279324,65268.383,3.79,160490.0055,3.4302778,-3.666883937,52514.02712
2010,100.0,100.0,32.91,5665000.0,3.85,103.95,3.97,11.19,12.727731,70448.46,4.01,171110.0006,3.2134414,1.342739336,50950.03434
2011,100.0,100.0,32.91,5665000.0,4.69,97.35,4.14,12.32,14.4627,66766.09,3.67,158770.0043,3.8112893,1.551189312,54159.34661
2012,100.0,100.0,32.91,5665000.0,4.9,86.69,3.91,12.47,15.892111,65277.332,3.71,157470.0012,3.9636314,-1.030353991,50073.00566
2013,100.0,100.0,32.91,5665000.0,4.94,86.51,2.89,12.1,14.768473,63014.336,3.64,157089.9963,3.9457889,-0.130175288,52184.06185
2014,100.0,100.0,32.91,5665000.0,5.53,87.48,4.09,11.65,15.248982,59946.082,3.38,149789.9933,3.9784324,1.423395395,52830.17423
2015,100.0,100.0,32.91,5665000.0,5.72,91.03,4.08,13.69,16.33272,60683.023,3.38,157410.0037,4.503984,1.959169721,45175.23189
2016,100.0,100.0,32.91,5665000.0,5.59,95.09,3.96,14.78,16.463146,60943.15,3.38,158539.9933,4.676411,2.191713719,46007.85292
